CustomerID,Age,Gender,SubscriptionType,MonthlyCharges,TenureMonths,SupportTickets,PaymentMethod,SatisfactionScore,UsageHoursPerWeek,Churn
CUST-3507,37.0,Male,Enterprise,147.01,22,3,Credit Card,3.0,23.5,Yes
CUST-3975,55.0,Male,Enterprise,140.31,3,1,Credit Card,10.0,19.3,No
CUST-2171,51.0,Female,Basic,63.86,36,3,Credit Card,5.0,28.7,No
CUST-3179,46.0,Female,Enterprise,137.34,28,0,Bank Transfer,8.0,21.2,No
CUST-2286,52.0,Female,Enterprise,153.86,60,0,Electronic Check,8.0,24.9,No
CUST-3316,56.0,Male,Premium,121.98,22,3,Bank Transfer,6.0,25.8,No
CUST-3235,46.0,Male,Premium,112.15,16,0,Electronic Check,10.0,19.5,No
CUST-3829,67.0,Female,Enterprise,172.64,12,7,Credit Card,2.0,34.2,Yes
CUST-2883,59.0,Male,Premium,107.81,32,1,Credit Card,10.0,29.7,No
CUST-3526,61.0,Female,Basic,41.51,5,1,Electronic Check,8.0,19.4,No
CUST-2890,49.0,Male,Premium,84.46,19,1,Credit Card,8.0,23.5,No
CUST-3023,32.0,Female,Basic,51.99,34,1,Credit Card,9.0,34.1,No
CUST-2592,49.0,Male,Basic,41.45,8,0,Bank Transfer,10.0,13.4,No
CUST-4118,57.0,Female,Basic,41.44,59,2,Credit Card,6.0,11.9,No
CUST-1698,40.0,Male,Basic,54.0,40,3,Mailed Check,3.0,26.5,Yes
CUST-3942,33.0,Male,Premium,95.9,51,1,Credit Card,8.0,16.3,No
CUST-1349,66.0,Female,Enterprise,120.12,9,1,Bank Transfer,9.0,29.2,No
CUST-3120,45.0,Male,Enterprise,111.14,10,0,Bank Transfer,10.0,18.4,No
CUST-3756,53.0,Male,Enterprise,117.41,8,1,Bank Transfer,9.0,26.8,No
CUST-3853,74.0,Female,Basic,48.77,47,1,Mailed Check,7.0,31.4,No
CUST-4199,18.0,Male,Enterprise,158.21,8,1,Bank Transfer,7.0,6.1,No
CUST-2138,34.0,Male,Basic,41.03,54,10,Electronic Check,2.0,21.7,Yes
CUST-3427,51.0,Female,Premium,115.81,50,5,Credit Card,3.0,10.9,Yes
CUST-3029,35.0,Male,Premium,95.38,8,2,Credit Card,10.0,11.7,No
CUST-2989,41.0,Male,Enterprise,184.0,61,2,Mailed Check,8.0,40.3,No
CUST-4341,29.0,Male,Enterprise,169.95,5,1,Bank Transfer,10.0,26.0,Yes
CUST-4323,69.0,Male,,49.56,23,8,Credit Card,2.0,6.8,Yes
CUST-2712,43.0,Female,Basic,38.17,47,3,Mailed Check,5.0,16.8,No
CUST-2340,25.0,Female,Basic,63.63,52,7,Electronic Check,2.0,15.9,Yes
CUST-3922,25.0,Female,Basic,54.26,49,2,Credit Card,6.0,34.0,No
CUST-1454,59.0,Male,Basic,54.7,32,1,Bank Transfer,10.0,25.1,No
CUST-1914,64.0,Female,Enterprise,167.04,37,3,Credit Card,6.0,28.0,No
CUST-3378,25.0,Female,Premium,110.64,56,2,Credit Card,8.0,28.4,No
CUST-2200,41.0,Female,Premium,130.0,30,7,Credit Card,1.0,19.8,Yes
CUST-2925,42.0,Male,Premium,117.77,55,2,Credit Card,5.0,20.7,No
CUST-2275,22.0,Male,Basic,49.41,63,0,Credit Card,7.0,32.6,No
CUST-3305,19.0,Male,Basic,41.42,57,0,Credit Card,8.0,30.7,No
CUST-1038,45.0,Male,Enterprise,132.4,18,3,Electronic Check,4.0,37.9,Yes
CUST-1975,18.0,Female,Basic,55.19,57,7,Bank Transfer,1.0,15.8,Yes
CUST-4264,49.0,Male,Premium,87.74,47,2,Credit Card,5.0,29.3,No
CUST-1984,64.0,Male,Premium,118.2,36,0,Credit Card,10.0,11.8,Yes
CUST-2250,73.0,Female,Enterprise,110.0,25,2,Bank Transfer,5.0,18.4,No
CUST-3424,53.0,Female,Premium,94.76,13,3,Credit Card,6.0,38.9,No
CUST-2419,29.0,Male,Premium,108.28,6,0,Mailed Check,9.0,28.2,No
CUST-2285,52.0,Female,Premium,103.23,35,3,Bank Transfer,7.0,13.1,No
CUST-2561,50.0,Female,Premium,126.21,5,1,Mailed Check,9.0,22.6,No
CUST-1040,32.0,Male,Basic,40.86,45,1,Credit Card,6.0,31.1,No
CUST-2487,41.0,Female,Basic,61.33,22,0,Electronic Check,9.0,13.6,No
CUST-3260,19.0,Female,Premium,110.27,66,10,Credit Card,,43.5,Yes
CUST-1170,59.0,Female,Premium,97.39,25,1,Bank Transfer,9.0,18.4,No
CUST-2356,54.0,Female,Basic,56.95,7,0,Bank Transfer,8.0,27.7,No
CUST-3112,23.0,Male,Premium,102.2,36,7,Bank Transfer,2.0,31.2,Yes
CUST-4177,21.0,Male,Enterprise,146.78,56,4,Credit Card,1.0,6.1,No
CUST-4138,54.0,Male,Premium,111.49,47,4,Electronic Check,3.0,9.5,Yes
CUST-3339,49.0,Male,Premium,130.0,58,2,Credit Card,6.0,25.3,No
CUST-2641,69.0,Female,Basic,52.02,9,0,Credit Card,9.0,24.1,No
CUST-2291,25.0,Male,Basic,33.99,34,2,Bank Transfer,5.0,25.3,No
CUST-2381,46.0,Male,Enterprise,153.93,4,5,Electronic Check,1.0,12.6,Yes
CUST-2934,74.0,Female,Basic,42.61,7,4,Electronic Check,4.0,44.0,Yes
CUST-1580,64.0,Female,Basic,50.15,28,0,Bank Transfer,10.0,19.8,No
CUST-3031,54.0,Male,Basic,51.62,14,10,Mailed Check,1.0,32.5,Yes
CUST-1893,52.0,Female,Basic,60.59,14,3,Bank Transfer,6.0,15.0,Yes
CUST-1781,18.0,Female,Basic,57.06,23,3,Bank Transfer,4.0,25.3,Yes
CUST-1160,22.0,Male,Basic,57.68,21,1,Electronic Check,6.0,32.3,No
CUST-1003,46.0,Female,Premium,87.19,38,2,Electronic Check,4.0,20.4,Yes
CUST-1850,71.0,Male,Basic,55.15,53,1,Electronic Check,4.0,19.8,No
CUST-3616,21.0,Female,Basic,49.76,28,2,Credit Card,4.0,29.2,Yes
CUST-2597,21.0,Male,Enterprise,149.78,51,0,Credit Card,8.0,23.8,No
CUST-2777,61.0,Male,Basic,59.8,34,1,Credit Card,8.0,35.1,No
CUST-2914,47.0,Male,Enterprise,155.05,9,5,Mailed Check,1.0,29.4,Yes
CUST-2044,71.0,Female,Enterprise,134.14,7,1,Credit Card,6.0,36.9,No
CUST-2545,47.0,Female,Premium,70.0,65,2,Bank Transfer,6.0,30.9,No
CUST-3155,28.0,Male,Enterprise,159.18,52,1,Bank Transfer,9.0,43.0,No
CUST-1054,35.0,Male,Basic,54.48,58,5,Credit Card,3.0,24.7,Yes
CUST-4406,18.0,Female,Basic,38.14,53,2,Credit Card,7.0,18.7,No
CUST-2912,22.0,Female,Basic,55.88,10,6,Bank Transfer,2.0,31.8,Yes
CUST-3382,72.0,Male,Premium,91.1,38,1,Mailed Check,9.0,16.9,No
CUST-1825,61.0,Male,Enterprise,167.23,62,0,Credit Card,9.0,41.1,No
CUST-4160,62.0,Female,Basic,47.05,51,2,Credit Card,4.0,23.4,No
CUST-2390,68.0,Male,Basic,39.28,48,0,Electronic Check,9.0,17.8,No
CUST-3894,19.0,Male,Premium,86.66,8,1,Mailed Check,,40.7,No
CUST-3216,35.0,Male,Basic,49.77,36,9,Credit Card,1.0,47.6,Yes
CUST-2608,27.0,Female,Enterprise,149.89,47,0,Credit Card,8.0,33.9,No
CUST-2595,60.0,Male,Enterprise,139.52,64,3,Bank Transfer,1.0,26.0,Yes
CUST-1772,19.0,Male,Premium,104.03,23,3,Credit Card,1.0,29.5,Yes
CUST-2869,21.0,Male,Premium,82.15,28,0,Mailed Check,8.0,28.7,No
CUST-2086,74.0,Male,Premium,119.81,58,2,Bank Transfer,1.0,42.3,Yes
CUST-3416,61.0,Male,Premium,98.95,10,4,Electronic Check,6.0,30.9,Yes
CUST-2326,72.0,Female,Premium,74.48,25,2,Credit Card,6.0,11.3,No
CUST-2464,27.0,Female,Enterprise,152.23,13,1,Bank Transfer,10.0,33.2,Yes
CUST-1807,37.0,Male,Basic,53.3,1,3,Mailed Check,5.0,29.0,Yes
CUST-3672,38.0,Female,Enterprise,144.6,32,3,Credit Card,3.0,26.8,Yes
CUST-3196,38.0,Male,Enterprise,130.68,11,6,Electronic Check,4.0,25.8,Yes
CUST-4238,41.0,Female,Basic,61.63,17,0,Electronic Check,10.0,27.1,Yes
CUST-4472,74.0,Male,Basic,51.76,29,2,Credit Card,4.0,22.6,Yes
CUST-1964,48.0,Male,Enterprise,126.36,69,3,Credit Card,1.0,19.3,Yes
CUST-1399,51.0,Female,Basic,52.78,44,6,Mailed Check,2.0,6.6,Yes
CUST-4311,34.0,Male,Premium,105.44,28,5,Credit Card,1.0,28.4,Yes
CUST-1705,37.0,Male,Enterprise,114.75,30,0,Electronic Check,10.0,23.0,No
CUST-1432,38.0,Male,Premium,113.53,11,1,Electronic Check,10.0,22.4,No
CUST-1293,53.0,Female,Basic,62.23,34,2,Bank Transfer,6.0,9.8,No
CUST-4337,47.0,Male,Basic,47.12,25,3,Credit Card,5.0,41.0,No
CUST-1146,54.0,Female,Enterprise,148.97,44,0,Electronic Check,10.0,41.2,No
CUST-3034,45.0,Female,Premium,79.15,54,3,Bank Transfer,3.0,27.7,Yes
CUST-3491,64.0,Female,Premium,79.09,36,4,Credit Card,4.0,13.0,Yes
CUST-2166,58.0,Female,Basic,,50,5,Bank Transfer,3.0,41.3,Yes
CUST-3051,30.0,Male,Enterprise,129.91,41,3,Bank Transfer,6.0,13.2,No
CUST-3708,65.0,Female,Enterprise,154.23,69,3,Electronic Check,4.0,20.5,No
CUST-1340,20.0,Female,Enterprise,156.98,71,3,Electronic Check,4.0,37.1,No
CUST-3139,18.0,Male,Premium,104.19,20,4,Electronic Check,7.0,42.8,No
CUST-1266,43.0,Female,Enterprise,135.8,28,3,Credit Card,1.0,25.7,Yes
CUST-3755,59.0,Male,Basic,34.97,16,0,Mailed Check,7.0,26.3,No
CUST-2772,56.0,Female,Enterprise,158.65,1,4,Mailed Check,2.0,41.0,Yes
CUST-1272,72.0,Female,Premium,87.1,7,8,Electronic Check,2.0,2.1,Yes
CUST-1697,30.0,Male,Premium,110.45,41,5,Credit Card,1.0,21.6,Yes
CUST-1819,73.0,Female,Enterprise,151.1,15,6,Electronic Check,5.0,12.6,Yes
CUST-1245,19.0,Female,Enterprise,110.0,50,3,Electronic Check,1.0,35.1,No
CUST-4316,42.0,Male,Basic,47.25,17,0,Mailed Check,10.0,26.1,No
CUST-1477,53.0,Male,,160.58,34,1,Credit Card,4.0,24.4,Yes
CUST-3033,30.0,Female,Basic,45.34,71,0,Electronic Check,10.0,25.2,No
CUST-4001,52.0,Female,Premium,78.35,6,4,Credit Card,4.0,25.0,Yes
CUST-3223,42.0,Male,Basic,42.21,25,1,Credit Card,1.0,16.1,Yes
CUST-1814,30.0,Female,Basic,59.66,42,1,Credit Card,4.0,23.2,No
CUST-2915,66.0,Female,Basic,53.0,69,2,Electronic Check,4.0,1.0,Yes
CUST-3981,40.0,Female,Premium,115.58,47,6,Electronic Check,6.0,29.0,No
CUST-4478,21.0,Male,Premium,73.08,58,2,Bank Transfer,4.0,21.8,No
CUST-2805,33.0,Male,Enterprise,155.81,54,0,Credit Card,10.0,26.9,No
CUST-4090,22.0,Female,Enterprise,123.57,65,3,Mailed Check,2.0,26.9,Yes
CUST-1251,34.0,Female,Enterprise,140.83,52,1,Credit Card,10.0,31.2,No
CUST-1546,29.0,Male,Premium,99.27,25,0,Bank Transfer,9.0,30.7,No
CUST-1739,56.0,Female,Basic,50.63,69,9,Mailed Check,1.0,23.5,Yes
CUST-1311,74.0,Female,Enterprise,119.84,1,2,Credit Card,10.0,27.7,No
CUST-2132,72.0,Female,Premium,76.26,29,0,Electronic Check,9.0,25.3,No
CUST-2450,71.0,Female,Premium,93.69,35,0,Credit Card,10.0,26.1,No
CUST-4426,69.0,Female,Enterprise,163.44,71,1,Bank Transfer,8.0,20.5,No
CUST-1016,53.0,Male,Premium,82.85,6,1,Electronic Check,9.0,18.9,No
CUST-4402,18.0,Female,Premium,70.78,68,5,Credit Card,2.0,38.1,Yes
CUST-4163,35.0,Female,Enterprise,125.65,36,1,Mailed Check,,17.9,No
CUST-3868,41.0,Male,Enterprise,111.74,31,0,Electronic Check,9.0,29.0,Yes
CUST-1364,19.0,Male,Basic,57.27,34,0,Bank Transfer,10.0,42.2,No
CUST-1183,62.0,Female,Basic,60.72,48,0,Credit Card,10.0,31.3,No
CUST-2195,68.0,Male,Basic,52.38,42,5,Bank Transfer,1.0,8.1,No
CUST-3464,,Male,Premium,117.88,12,7,Electronic Check,4.0,9.0,Yes
CUST-2122,60.0,Female,Premium,94.34,9,3,Credit Card,4.0,30.8,Yes
CUST-2183,72.0,Male,Enterprise,183.54,66,3,Mailed Check,6.0,15.5,No
CUST-3596,18.0,Female,Enterprise,176.86,10,3,Credit Card,2.0,41.7,Yes
CUST-1615,21.0,Male,Enterprise,152.87,43,5,Bank Transfer,1.0,6.8,Yes
CUST-2467,70.0,Male,Basic,40.47,39,2,Bank Transfer,7.0,33.4,No
CUST-1402,50.0,Male,Premium,105.93,28,2,Mailed Check,7.0,32.6,No
CUST-1935,22.0,Female,Premium,90.86,53,0,Credit Card,10.0,16.4,Yes
CUST-3341,67.0,Male,Premium,100.24,15,7,Bank Transfer,1.0,28.6,Yes
CUST-3334,26.0,Male,Enterprise,156.14,67,3,Bank Transfer,6.0,29.5,No
CUST-1727,70.0,Female,Basic,57.59,33,2,Electronic Check,7.0,27.1,Yes
CUST-1827,49.0,Female,Enterprise,163.4,37,1,Mailed Check,8.0,18.9,No
CUST-2522,73.0,Female,Enterprise,129.36,43,6,Mailed Check,2.0,23.2,Yes
CUST-1137,26.0,Female,Basic,37.73,27,1,Mailed Check,6.0,16.1,No
CUST-1629,52.0,Male,Enterprise,162.46,1,2,Bank Transfer,4.0,27.7,Yes
CUST-1335,58.0,Male,Premium,105.01,54,2,Credit Card,4.0,1.0,No
CUST-1391,55.0,Female,Basic,47.38,8,1,Electronic Check,,24.3,No
CUST-3717,23.0,Female,Enterprise,118.56,34,2,Credit Card,2.0,18.1,Yes
CUST-2818,49.0,Female,Enterprise,139.67,65,3,Credit Card,5.0,34.5,No
CUST-4176,43.0,Female,Enterprise,168.51,52,5,Electronic Check,4.0,44.8,Yes
CUST-1711,66.0,Female,Premium,96.42,72,2,Electronic Check,6.0,22.7,No
CUST-2040,72.0,Female,Premium,100.13,59,8,Credit Card,3.0,37.4,Yes
CUST-3319,56.0,Female,Premium,115.41,33,5,Credit Card,6.0,19.4,Yes
CUST-4060,30.0,Male,Enterprise,132.12,50,3,Electronic Check,2.0,12.8,Yes
CUST-2562,40.0,Male,Basic,29.92,63,0,Electronic Check,9.0,14.7,No
CUST-4247,48.0,Female,Premium,108.92,47,7,Bank Transfer,4.0,20.9,Yes
CUST-3998,35.0,Male,Premium,112.1,6,0,Credit Card,10.0,34.0,No
CUST-2113,43.0,Female,Basic,48.9,16,2,Electronic Check,7.0,8.0,No
CUST-2224,61.0,Male,Enterprise,152.88,28,1,Credit Card,9.0,30.8,No
CUST-4353,40.0,Male,Premium,94.06,37,5,Credit Card,1.0,18.0,Yes
CUST-2509,37.0,Female,Enterprise,180.21,65,2,Electronic Check,7.0,26.6,No
CUST-2751,52.0,Male,Basic,57.48,9,3,Credit Card,3.0,30.4,Yes
CUST-4162,70.0,Male,Enterprise,177.32,51,4,Credit Card,7.0,41.8,No
CUST-1339,33.0,Male,Enterprise,163.83,26,9,Electronic Check,1.0,15.1,Yes
CUST-1216,74.0,Male,Basic,62.23,45,1,Credit Card,1.0,35.8,Yes
CUST-2342,69.0,Female,Premium,130.0,68,2,Mailed Check,3.0,18.1,No
CUST-3954,71.0,Male,Basic,60.93,67,0,Credit Card,8.0,26.4,No
CUST-4308,28.0,Male,Premium,109.95,51,4,Credit Card,2.0,29.9,Yes
CUST-3291,63.0,Female,Basic,57.17,23,0,Bank Transfer,9.0,7.0,No
CUST-4211,72.0,Female,Enterprise,158.81,37,0,Electronic Check,8.0,22.9,No
CUST-3393,73.0,Female,Basic,57.54,17,4,Bank Transfer,4.0,19.9,Yes
CUST-1102,62.0,Female,Premium,74.72,1,0,Credit Card,9.0,31.5,No
CUST-3539,37.0,Male,Basic,55.96,38,1,Electronic Check,4.0,21.3,No
CUST-1172,68.0,Male,Premium,112.62,65,5,Credit Card,5.0,22.9,No
CUST-1108,42.0,Female,Basic,48.4,41,2,Credit Card,4.0,10.1,Yes
CUST-3484,18.0,Female,Basic,47.43,47,4,Bank Transfer,3.0,36.1,Yes
CUST-3619,36.0,Male,Basic,48.72,60,1,Mailed Check,6.0,16.3,No
CUST-3598,72.0,Female,Enterprise,174.13,37,6,Bank Transfer,2.0,37.3,Yes
CUST-3496,71.0,Female,Basic,43.73,22,8,Bank Transfer,1.0,22.7,Yes
CUST-3249,61.0,Female,Premium,107.29,18,0,Credit Card,10.0,29.7,Yes
CUST-3405,29.0,Male,Enterprise,127.94,44,7,Credit Card,2.0,12.9,Yes
CUST-3373,36.0,Male,Premium,86.7,72,0,Credit Card,7.0,18.0,No
CUST-3655,58.0,Male,Basic,54.67,9,4,Electronic Check,5.0,16.8,Yes
CUST-3750,64.0,Male,Basic,45.0,9,0,Mailed Check,9.0,7.8,No
CUST-4027,,Female,Basic,60.41,1,2,Mailed Check,5.0,24.9,Yes
CUST-2041,33.0,Male,Premium,84.36,40,1,Credit Card,7.0,24.6,No
CUST-3121,32.0,Female,Basic,45.63,31,2,Electronic Check,1.0,30.6,Yes
CUST-2525,47.0,Male,Premium,84.13,27,3,Credit Card,2.0,5.0,Yes
CUST-4112,33.0,Male,Basic,37.93,19,8,Electronic Check,3.0,17.9,Yes
CUST-1482,63.0,Male,Basic,28.23,71,6,Bank Transfer,3.0,12.4,Yes
CUST-3518,54.0,Female,Enterprise,138.46,12,5,Mailed Check,1.0,37.2,Yes
CUST-3615,63.0,Female,Enterprise,128.29,64,4,Credit Card,4.0,24.4,No
CUST-2763,26.0,Male,Basic,39.73,16,0,Credit Card,8.0,44.3,No
CUST-3878,63.0,Female,Basic,32.36,4,2,Credit Card,6.0,23.3,Yes
CUST-3987,19.0,Male,Premium,127.12,2,8,Bank Transfer,1.0,30.9,Yes
CUST-3448,52.0,Female,Enterprise,163.94,57,6,Mailed Check,3.0,17.8,Yes
CUST-3418,41.0,Male,Premium,102.96,44,5,Electronic Check,1.0,14.8,Yes
CUST-1406,22.0,Female,Premium,130.0,2,0,Mailed Check,9.0,29.4,Yes
CUST-1758,27.0,Male,Basic,52.96,38,1,Credit Card,6.0,14.6,No
CUST-3314,43.0,Male,Premium,104.39,6,4,Credit Card,2.0,15.6,Yes
CUST-1098,74.0,Female,Premium,79.49,51,5,Bank Transfer,1.0,35.7,Yes
CUST-2334,68.0,Female,Premium,98.75,17,1,Electronic Check,8.0,31.4,No
CUST-4104,26.0,Male,Premium,100.92,41,3,Credit Card,6.0,13.7,No
CUST-4263,71.0,Male,Enterprise,177.56,72,3,Mailed Check,7.0,28.8,No
CUST-4241,34.0,Female,Enterprise,140.49,70,3,Credit Card,4.0,15.1,No
CUST-3059,45.0,Female,Enterprise,149.66,53,1,Electronic Check,10.0,21.9,No
CUST-3488,53.0,Male,Premium,107.63,37,4,Credit Card,4.0,19.7,Yes
CUST-1149,57.0,Male,Enterprise,170.4,39,0,Credit Card,10.0,24.1,No
CUST-1029,50.0,Male,Basic,55.18,66,2,Bank Transfer,7.0,18.0,Yes
CUST-3420,66.0,Female,Premium,121.4,51,0,Credit Card,10.0,18.8,No
CUST-3330,57.0,Female,Basic,27.96,3,4,Bank Transfer,1.0,41.4,Yes
CUST-1693,54.0,Male,Basic,54.72,25,3,Credit Card,7.0,27.2,No
CUST-2387,44.0,Female,Premium,99.38,10,3,Credit Card,7.0,30.3,No
CUST-2846,35.0,Male,,128.4,21,7,Bank Transfer,2.0,23.3,Yes
CUST-3423,58.0,Male,Premium,76.32,59,0,Bank Transfer,10.0,33.8,No
CUST-2600,71.0,Female,Basic,48.02,56,1,Electronic Check,9.0,35.4,No
CUST-1702,,Male,Enterprise,139.39,11,5,Bank Transfer,5.0,23.8,Yes
CUST-2709,27.0,Female,Basic,66.44,16,1,Credit Card,1.0,41.1,Yes
CUST-1455,19.0,Female,Basic,72.7,48,3,Electronic Check,2.0,29.7,No
CUST-3041,49.0,Male,Basic,53.27,8,4,Electronic Check,4.0,28.1,Yes
CUST-3475,23.0,Female,Premium,110.31,67,8,Credit Card,1.0,19.7,Yes
CUST-1610,49.0,Male,Premium,91.78,33,10,Electronic Check,3.0,27.1,Yes
CUST-1168,32.0,Female,Enterprise,147.53,46,3,Credit Card,7.0,37.3,No
CUST-1731,42.0,Male,Premium,93.54,12,3,Mailed Check,6.0,44.4,No
CUST-3548,22.0,Male,Basic,40.71,9,9,Credit Card,3.0,33.6,Yes
CUST-4161,38.0,Female,Premium,105.78,8,10,Electronic Check,1.0,31.4,Yes
CUST-3348,64.0,Male,Premium,70.0,21,0,Mailed Check,8.0,16.0,No
CUST-2623,37.0,Male,Premium,89.51,28,2,Bank Transfer,8.0,23.4,No
CUST-1588,43.0,Female,Basic,47.32,65,2,Credit Card,2.0,40.8,No
CUST-2402,23.0,Female,Premium,101.63,68,4,Bank Transfer,5.0,28.6,No
CUST-2701,44.0,Female,Premium,96.43,3,0,Credit Card,10.0,28.2,No
CUST-3580,59.0,Male,Basic,48.73,59,0,Credit Card,10.0,12.1,No
CUST-3781,37.0,Male,Enterprise,157.13,54,5,Mailed Check,5.0,24.0,No
CUST-2380,22.0,Male,Enterprise,110.0,67,0,Mailed Check,9.0,31.5,No
CUST-3090,53.0,Male,Basic,42.18,39,2,Credit Card,3.0,17.0,Yes
CUST-3176,32.0,Female,Premium,87.25,30,0,Credit Card,8.0,28.9,No
CUST-3551,68.0,Male,Premium,125.88,42,0,Bank Transfer,10.0,33.9,No
CUST-3274,55.0,Male,Premium,115.14,72,5,Electronic Check,1.0,28.9,Yes
CUST-4215,25.0,Male,Premium,88.4,27,4,Mailed Check,3.0,34.2,Yes
CUST-1442,75.0,Female,Enterprise,168.21,59,7,Credit Card,2.0,11.9,Yes
CUST-3052,62.0,Male,Premium,99.6,42,6,Electronic Check,3.0,7.1,Yes
CUST-2302,31.0,Female,Enterprise,197.29,37,4,Bank Transfer,3.0,28.5,Yes
CUST-3985,58.0,Male,Enterprise,163.91,21,0,Bank Transfer,9.0,29.9,No
CUST-2305,42.0,Female,Premium,73.52,25,0,Bank Transfer,10.0,18.2,No
CUST-1237,58.0,Male,Basic,55.63,42,0,Electronic Check,9.0,21.6,No
CUST-1521,69.0,Female,Enterprise,140.38,32,1,Bank Transfer,5.0,14.0,No
CUST-1736,,Male,Basic,55.33,51,2,Credit Card,4.0,23.4,No
CUST-4124,69.0,Female,Enterprise,158.27,9,2,Bank Transfer,7.0,21.7,No
CUST-3107,51.0,Female,Basic,46.87,68,0,Mailed Check,9.0,25.1,No
CUST-1593,53.0,Male,Premium,120.28,3,1,Electronic Check,8.0,15.2,No
CUST-2304,21.0,Male,Enterprise,124.57,57,0,Bank Transfer,8.0,17.4,No
CUST-2388,48.0,Female,Basic,51.87,50,7,Credit Card,1.0,17.1,Yes
CUST-3299,50.0,Male,Premium,126.23,70,1,Mailed Check,10.0,27.2,No
CUST-4347,38.0,Female,Basic,29.05,37,2,Electronic Check,2.0,23.5,Yes
CUST-4286,58.0,Female,Premium,95.9,2,3,Bank Transfer,1.0,39.5,Yes
CUST-1905,62.0,Male,Enterprise,156.95,61,1,Bank Transfer,5.0,17.9,No
CUST-3990,26.0,Male,Basic,44.91,20,2,Electronic Check,4.0,25.8,Yes
CUST-2280,73.0,Female,Premium,110.63,5,2,Mailed Check,7.0,22.6,No
CUST-3821,27.0,Male,Premium,73.56,12,1,Credit Card,3.0,18.6,Yes
CUST-4391,56.0,Male,Basic,40.14,21,10,Electronic Check,1.0,17.9,Yes
CUST-3805,75.0,Male,Premium,106.26,58,2,Mailed Check,7.0,22.3,No
CUST-3893,66.0,Female,Basic,51.59,26,3,Credit Card,5.0,11.4,Yes
CUST-4168,34.0,Male,Premium,,36,1,Credit Card,8.0,20.9,No
CUST-1707,42.0,Male,Basic,55.79,18,4,Electronic Check,4.0,28.6,Yes
CUST-4221,62.0,Female,Enterprise,173.1,44,2,Bank Transfer,7.0,8.6,No
CUST-1746,48.0,Female,Basic,38.97,61,7,Electronic Check,2.0,11.1,Yes
CUST-2940,54.0,Male,Premium,101.86,51,0,Mailed Check,10.0,25.0,No
CUST-3322,75.0,Female,Premium,96.05,53,0,Bank Transfer,9.0,33.3,No
CUST-1514,61.0,Male,Basic,47.91,3,3,Credit Card,3.0,23.9,Yes
CUST-1082,21.0,Female,Enterprise,150.96,9,1,Bank Transfer,6.0,27.1,No
CUST-2309,35.0,Female,Enterprise,146.22,60,4,Bank Transfer,3.0,8.2,Yes
CUST-3928,30.0,Female,Enterprise,174.62,4,2,Credit Card,6.0,26.8,Yes
CUST-1915,66.0,Male,Premium,90.96,47,2,Credit Card,3.0,16.6,Yes
CUST-4252,32.0,Female,Enterprise,119.31,9,3,Bank Transfer,4.0,29.7,Yes
CUST-4236,62.0,Male,Premium,95.02,6,9,Electronic Check,1.0,14.5,Yes
CUST-1775,54.0,Female,Basic,35.68,21,1,Bank Transfer,9.0,24.3,No
CUST-1330,22.0,Male,Basic,47.66,33,6,Credit Card,2.0,17.8,Yes
CUST-3055,41.0,Female,Basic,,14,1,Credit Card,10.0,25.9,No
CUST-3002,51.0,Female,Premium,106.02,3,1,Electronic Check,7.0,7.2,No
CUST-1944,54.0,Male,Enterprise,159.29,4,2,Bank Transfer,6.0,43.8,No
CUST-1823,23.0,Male,Basic,31.25,23,7,Electronic Check,2.0,26.5,Yes
CUST-1910,71.0,Male,Enterprise,132.34,33,1,Credit Card,9.0,48.1,No
CUST-1182,56.0,Male,Premium,116.51,67,5,Credit Card,3.0,31.7,Yes
CUST-1165,44.0,Male,,63.34,16,6,Bank Transfer,5.0,17.6,Yes
CUST-2524,49.0,Male,Enterprise,193.2,60,0,Bank Transfer,10.0,29.9,No
CUST-1452,19.0,Male,Premium,85.18,58,1,Credit Card,1.0,35.0,No
CUST-2312,56.0,Female,Premium,111.82,69,5,Credit Card,4.0,30.1,No
CUST-2112,62.0,Female,Premium,81.57,18,3,Bank Transfer,8.0,38.5,No
CUST-3925,75.0,Female,Premium,100.22,65,6,Credit Card,1.0,7.5,No
CUST-2288,57.0,Female,Premium,93.31,60,5,Bank Transfer,1.0,7.5,Yes
CUST-1328,65.0,Female,Enterprise,163.91,12,4,Bank Transfer,2.0,28.8,Yes
CUST-2791,72.0,Male,Basic,55.26,64,1,Credit Card,8.0,21.8,Yes
CUST-4126,55.0,Female,Basic,53.69,10,1,Mailed Check,9.0,23.7,No
CUST-3008,46.0,Male,Basic,46.19,6,3,Electronic Check,2.0,15.5,Yes
CUST-2859,60.0,Female,Enterprise,125.8,54,1,Credit Card,4.0,26.5,No
CUST-1313,67.0,Female,Basic,63.08,63,0,Bank Transfer,10.0,40.2,No
CUST-1833,38.0,Female,Premium,84.27,15,3,Bank Transfer,1.0,15.7,Yes
CUST-2202,23.0,Male,Premium,73.39,3,0,Mailed Check,9.0,31.9,No
CUST-3722,62.0,Male,Premium,99.87,30,0,Bank Transfer,7.0,33.5,No
CUST-3321,63.0,Male,Basic,45.57,29,4,Credit Card,3.0,46.7,Yes
CUST-3135,39.0,Male,Premium,87.94,32,1,Electronic Check,9.0,24.0,No
CUST-3210,51.0,Male,Enterprise,133.4,54,0,Credit Card,9.0,31.5,No
CUST-3731,,Male,Premium,105.3,26,2,Mailed Check,7.0,34.1,No
